CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P;DEPT_i;DEPT_j;EPT_i;LIBEPT_i;EPT_j;LIBEPT_j
75110;Paris 10e  Arrondissement;92024;Clichy;261;75;92;T1;Paris;T5;Boucle Nord 92
75110;Paris 10e  Arrondissement;92026;Courbevoie;707;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;92036;Gennevilliers;144;75;92;T1;Paris;T5;Boucle Nord 92
75110;Paris 10e  Arrondissement;92040;Issy-les-Moulineaux;397;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75110;Paris 10e  Arrondissement;92044;Levallois-Perret;516;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;92046;Malakoff;104;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75110;Paris 10e  Arrondissement;92049;Montrouge;152;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75110;Paris 10e  Arrondissement;92050;Nanterre;379;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;92051;Neuilly-sur-Seine;495;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;92062;Puteaux;674;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;92063;Rueil-Malmaison;222;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;92073;Suresnes;159;75;92;T1;Paris;T4;La Defense
75110;Paris 10e  Arrondissement;93001;Aubervilliers;270;75;93;T1;Paris;T6;Plaine Commune
75110;Paris 10e  Arrondissement;93005;Aulnay-sous-Bois;138;75;93;T1;Paris;T7;Territoire des aeroports
75110;Paris 10e  Arrondissement;93008;Bobigny;228;75;93;T1;Paris;T8;Est Ensemble
75110;Paris 10e  Arrondissement;93027;La Courneuve;127;75;93;T1;Paris;T6;Plaine Commune
75110;Paris 10e  Arrondissement;93048;Montreuil;406;75;93;T1;Paris;T8;Est Ensemble
75110;Paris 10e  Arrondissement;93055;Pantin;386;75;93;T1;Paris;T8;Est Ensemble
75110;Paris 10e  Arrondissement;93066;Saint-Denis;684;75;93;T1;Paris;T6;Plaine Commune
75110;Paris 10e  Arrondissement;93070;Saint-Ouen;267;75;93;T1;Paris;T6;Plaine Commune
75110;Paris 10e  Arrondissement;94003;Arcueil;115;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75110;Paris 10e  Arrondissement;94028;Créteil;170;75;94;T1;Paris;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
75110;Paris 10e  Arrondissement;94041;Ivry-sur-Seine;247;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75110;Paris 10e  Arrondissement;94076;Villejuif;116;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75111;Paris 11e  Arrondissement;75101;Paris 1er Arrondissement;1179;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75102;Paris 2e  Arrondissement;1322;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75103;Paris 3e  Arrondissement;854;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75104;Paris 4e  Arrondissement;878;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75105;Paris 5e  Arrondissement;815;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75106;Paris 6e  Arrondissement;745;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75107;Paris 7e  Arrondissement;978;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75108;Paris 8e  Arrondissement;2528;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75109;Paris 9e  Arrondissement;2031;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75110;Paris 10e  Arrondissement;1486;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75112;Paris 12e  Arrondissement;2045;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75113;Paris 13e  Arrondissement;1823;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75114;Paris 14e  Arrondissement;784;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75115;Paris 15e  Arrondissement;1563;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75116;Paris 16e  Arrondissement;1222;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75117;Paris 17e  Arrondissement;897;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75118;Paris 18e  Arrondissement;710;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75119;Paris 19e  Arrondissement;919;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;75120;Paris 20e  Arrondissement;1104;75;75;T1;Paris;T1;Paris
75111;Paris 11e  Arrondissement;92002;Antony;105;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75111;Paris 11e  Arrondissement;92004;Asnières-sur-Seine;183;75;92;T1;Paris;T5;Boucle Nord 92
75111;Paris 11e  Arrondissement;92012;Boulogne-Billancourt;1196;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75111;Paris 11e  Arrondissement;92020;Châtillon;105;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75111;Paris 11e  Arrondissement;92024;Clichy;366;75;92;T1;Paris;T5;Boucle Nord 92
75111;Paris 11e  Arrondissement;92025;Colombes;190;75;92;T1;Paris;T5;Boucle Nord 92
75111;Paris 11e  Arrondissement;92026;Courbevoie;1576;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92036;Gennevilliers;268;75;92;T1;Paris;T5;Boucle Nord 92
75111;Paris 11e  Arrondissement;92040;Issy-les-Moulineaux;651;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75111;Paris 11e  Arrondissement;92044;Levallois-Perret;839;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92046;Malakoff;184;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75111;Paris 11e  Arrondissement;92049;Montrouge;267;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75111;Paris 11e  Arrondissement;92050;Nanterre;774;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92051;Neuilly-sur-Seine;748;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92062;Puteaux;1438;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92063;Rueil-Malmaison;392;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92064;Saint-Cloud;102;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;92072;Sèvres;127;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75111;Paris 11e  Arrondissement;92073;Suresnes;287;75;92;T1;Paris;T4;La Defense
75111;Paris 11e  Arrondissement;93001;Aubervilliers;280;75;93;T1;Paris;T6;Plaine Commune
75111;Paris 11e  Arrondissement;93005;Aulnay-sous-Bois;108;75;93;T1;Paris;T7;Territoire des aeroports
75111;Paris 11e  Arrondissement;93006;Bagnolet;218;75;93;T1;Paris;T8;Est Ensemble
75111;Paris 11e  Arrondissement;93008;Bobigny;316;75;93;T1;Paris;T8;Est Ensemble
75111;Paris 11e  Arrondissement;93048;Montreuil;1115;75;93;T1;Paris;T8;Est Ensemble
75111;Paris 11e  Arrondissement;93051;Noisy-le-Grand;355;75;93;T1;Paris;T9;Grand-Paris Est
75111;Paris 11e  Arrondissement;93055;Pantin;316;75;93;T1;Paris;T8;Est Ensemble
75111;Paris 11e  Arrondissement;93066;Saint-Denis;972;75;93;T1;Paris;T6;Plaine Commune
75111;Paris 11e  Arrondissement;93070;Saint-Ouen;376;75;93;T1;Paris;T6;Plaine Commune
75111;Paris 11e  Arrondissement;94003;Arcueil;155;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75111;Paris 11e  Arrondissement;94017;Champigny-sur-Marne;121;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94018;Charenton-le-Pont;196;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94028;Créteil;410;75;94;T1;Paris;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
75111;Paris 11e  Arrondissement;94033;Fontenay-sous-Bois;271;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94041;Ivry-sur-Seine;454;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75111;Paris 11e  Arrondissement;94043;Le Kremlin-Bicêtre;133;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75111;Paris 11e  Arrondissement;94046;Maisons-Alfort;104;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94065;Rungis;124;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75111;Paris 11e  Arrondissement;94067;Saint-Mandé;156;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94068;Saint-Maur-des-Fossés;138;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94076;Villejuif;137;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75111;Paris 11e  Arrondissement;94080;Vincennes;289;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75111;Paris 11e  Arrondissement;94081;Vitry-sur-Seine;158;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;75101;Paris 1er Arrondissement;880;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75102;Paris 2e  Arrondissement;867;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75103;Paris 3e  Arrondissement;524;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75104;Paris 4e  Arrondissement;825;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75105;Paris 5e  Arrondissement;893;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75106;Paris 6e  Arrondissement;493;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75107;Paris 7e  Arrondissement;950;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75108;Paris 8e  Arrondissement;2076;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75109;Paris 9e  Arrondissement;1464;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75110;Paris 10e  Arrondissement;942;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75111;Paris 11e  Arrondissement;1302;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75113;Paris 13e  Arrondissement;2248;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75114;Paris 14e  Arrondissement;934;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75115;Paris 15e  Arrondissement;1634;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75116;Paris 16e  Arrondissement;966;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75117;Paris 17e  Arrondissement;787;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75118;Paris 18e  Arrondissement;487;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75119;Paris 19e  Arrondissement;727;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;75120;Paris 20e  Arrondissement;1004;75;75;T1;Paris;T1;Paris
75112;Paris 12e  Arrondissement;92002;Antony;112;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75112;Paris 12e  Arrondissement;92004;Asnières-sur-Seine;137;75;92;T1;Paris;T5;Boucle Nord 92
75112;Paris 12e  Arrondissement;92009;Bois-Colombes;131;75;92;T1;Paris;T5;Boucle Nord 92
75112;Paris 12e  Arrondissement;92012;Boulogne-Billancourt;947;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75112;Paris 12e  Arrondissement;92024;Clichy;254;75;92;T1;Paris;T5;Boucle Nord 92
75112;Paris 12e  Arrondissement;92025;Colombes;148;75;92;T1;Paris;T5;Boucle Nord 92
75112;Paris 12e  Arrondissement;92026;Courbevoie;1426;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92036;Gennevilliers;209;75;92;T1;Paris;T5;Boucle Nord 92
75112;Paris 12e  Arrondissement;92040;Issy-les-Moulineaux;829;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75112;Paris 12e  Arrondissement;92044;Levallois-Perret;621;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92046;Malakoff;159;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75112;Paris 12e  Arrondissement;92048;Meudon;104;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75112;Paris 12e  Arrondissement;92049;Montrouge;273;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75112;Paris 12e  Arrondissement;92050;Nanterre;730;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92051;Neuilly-sur-Seine;514;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92062;Puteaux;1165;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92063;Rueil-Malmaison;433;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92064;Saint-Cloud;101;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;92073;Suresnes;267;75;92;T1;Paris;T4;La Defense
75112;Paris 12e  Arrondissement;93001;Aubervilliers;196;75;93;T1;Paris;T6;Plaine Commune
75112;Paris 12e  Arrondissement;93005;Aulnay-sous-Bois;101;75;93;T1;Paris;T7;Territoire des aeroports
75112;Paris 12e  Arrondissement;93006;Bagnolet;154;75;93;T1;Paris;T8;Est Ensemble
75112;Paris 12e  Arrondissement;93008;Bobigny;168;75;93;T1;Paris;T8;Est Ensemble
75112;Paris 12e  Arrondissement;93048;Montreuil;1102;75;93;T1;Paris;T8;Est Ensemble
75112;Paris 12e  Arrondissement;93051;Noisy-le-Grand;363;75;93;T1;Paris;T9;Grand-Paris Est
75112;Paris 12e  Arrondissement;93055;Pantin;326;75;93;T1;Paris;T8;Est Ensemble
75112;Paris 12e  Arrondissement;93066;Saint-Denis;1023;75;93;T1;Paris;T6;Plaine Commune
75112;Paris 12e  Arrondissement;93070;Saint-Ouen;290;75;93;T1;Paris;T6;Plaine Commune
75112;Paris 12e  Arrondissement;94002;Alfortville;113;75;94;T1;Paris;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
75112;Paris 12e  Arrondissement;94003;Arcueil;186;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;94017;Champigny-sur-Marne;154;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94018;Charenton-le-Pont;354;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94028;Créteil;793;75;94;T1;Paris;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
75112;Paris 12e  Arrondissement;94033;Fontenay-sous-Bois;323;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94041;Ivry-sur-Seine;505;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;94043;Le Kremlin-Bicêtre;159;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;94046;Maisons-Alfort;188;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94054;Orly;128;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;94065;Rungis;222;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;94067;Saint-Mandé;257;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94068;Saint-Maur-des-Fossés;158;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94069;Saint-Maurice;184;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94076;Villejuif;285;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75112;Paris 12e  Arrondissement;94080;Vincennes;346;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75112;Paris 12e  Arrondissement;94081;Vitry-sur-Seine;178;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;75101;Paris 1er Arrondissement;971;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75102;Paris 2e  Arrondissement;822;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75103;Paris 3e  Arrondissement;412;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75104;Paris 4e  Arrondissement;861;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75105;Paris 5e  Arrondissement;2102;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75106;Paris 6e  Arrondissement;980;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75107;Paris 7e  Arrondissement;1090;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75108;Paris 8e  Arrondissement;2107;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75109;Paris 9e  Arrondissement;1299;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75110;Paris 10e  Arrondissement;846;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75111;Paris 11e  Arrondissement;949;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75112;Paris 12e  Arrondissement;2038;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75114;Paris 14e  Arrondissement;2069;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75115;Paris 15e  Arrondissement;2495;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75116;Paris 16e  Arrondissement;1351;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75117;Paris 17e  Arrondissement;889;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75118;Paris 18e  Arrondissement;866;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75119;Paris 19e  Arrondissement;796;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;75120;Paris 20e  Arrondissement;670;75;75;T1;Paris;T1;Paris
75113;Paris 13e  Arrondissement;91027;Athis-Mons;116;75;91;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;92002;Antony;280;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92004;Asnières-sur-Seine;152;75;92;T1;Paris;T5;Boucle Nord 92
75113;Paris 13e  Arrondissement;92007;Bagneux;167;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92009;Bois-Colombes;147;75;92;T1;Paris;T5;Boucle Nord 92
75113;Paris 13e  Arrondissement;92012;Boulogne-Billancourt;997;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75113;Paris 13e  Arrondissement;92020;Châtillon;155;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92023;Clamart;154;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92024;Clichy;246;75;92;T1;Paris;T5;Boucle Nord 92
75113;Paris 13e  Arrondissement;92025;Colombes;153;75;92;T1;Paris;T5;Boucle Nord 92
75113;Paris 13e  Arrondissement;92026;Courbevoie;1211;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;92036;Gennevilliers;236;75;92;T1;Paris;T5;Boucle Nord 92
75113;Paris 13e  Arrondissement;92040;Issy-les-Moulineaux;786;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75113;Paris 13e  Arrondissement;92044;Levallois-Perret;650;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;92046;Malakoff;244;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92048;Meudon;198;75;92;T1;Paris;T3;Grand Paris Sud Ouest
75113;Paris 13e  Arrondissement;92049;Montrouge;493;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92050;Nanterre;586;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;92051;Neuilly-sur-Seine;454;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;92060;Le Plessis-Robinson;107;75;92;T1;Paris;T2;Sud Hauts-de-Seine
75113;Paris 13e  Arrondissement;92062;Puteaux;973;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;92063;Rueil-Malmaison;270;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;92073;Suresnes;244;75;92;T1;Paris;T4;La Defense
75113;Paris 13e  Arrondissement;93001;Aubervilliers;219;75;93;T1;Paris;T6;Plaine Commune
75113;Paris 13e  Arrondissement;93006;Bagnolet;183;75;93;T1;Paris;T8;Est Ensemble
75113;Paris 13e  Arrondissement;93008;Bobigny;206;75;93;T1;Paris;T8;Est Ensemble
75113;Paris 13e  Arrondissement;93048;Montreuil;655;75;93;T1;Paris;T8;Est Ensemble
75113;Paris 13e  Arrondissement;93051;Noisy-le-Grand;231;75;93;T1;Paris;T9;Grand-Paris Est
75113;Paris 13e  Arrondissement;93055;Pantin;248;75;93;T1;Paris;T8;Est Ensemble
75113;Paris 13e  Arrondissement;93066;Saint-Denis;899;75;93;T1;Paris;T6;Plaine Commune
75113;Paris 13e  Arrondissement;93070;Saint-Ouen;341;75;93;T1;Paris;T6;Plaine Commune
75113;Paris 13e  Arrondissement;94002;Alfortville;109;75;94;T1;Paris;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
75113;Paris 13e  Arrondissement;94003;Arcueil;394;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94016;Cachan;167;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94018;Charenton-le-Pont;319;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75113;Paris 13e  Arrondissement;94022;Choisy-le-Roi;128;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94028;Créteil;555;75;94;T1;Paris;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
75113;Paris 13e  Arrondissement;94033;Fontenay-sous-Bois;228;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75113;Paris 13e  Arrondissement;94037;Gentilly;196;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94041;Ivry-sur-Seine;972;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94043;Le Kremlin-Bicêtre;572;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94046;Maisons-Alfort;134;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75113;Paris 13e  Arrondissement;94054;Orly;258;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94065;Rungis;348;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94067;Saint-Mandé;125;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75113;Paris 13e  Arrondissement;94076;Villejuif;598;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94078;Villeneuve-Saint-Georges;102;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75113;Paris 13e  Arrondissement;94080;Vincennes;196;75;94;T1;Paris;T10;Association des Communes de l'Est Parisien
75113;Paris 13e  Arrondissement;94081;Vitry-sur-Seine;402;75;94;T1;Paris;T12;Val de Bievres - Seine Amond - Grand Orly
75114;Paris 14e  Arrondissement;75101;Paris 1er Arrondissement;748;75;75;T1;Paris;T1;Paris
75114;Paris 14e  Arrondissement;75102;Paris 2e  Arrondissement;751;75;75;T1;Paris;T1;Paris
75114;Paris 14e  Arrondissement;75103;Paris 3e  Arrondissement;334;75;75;T1;Paris;T1;Paris
75114;Paris 14e  Arrondissement;75104;Paris 4e  Arrondissement;464;75;75;T1;Paris;T1;Paris
